SAMPLE_NAME,POPULATION,SUPER,fatherID,motherID,sex
NA12718,CEU,EUR,0,0,2
NA12748,CEU,EUR,0,0,1
NA12775,CEU,EUR,0,0,1
NA12777,CEU,EUR,0,0,1
NA12778,CEU,EUR,0,0,2
NA12827,CEU,EUR,0,0,1
NA12829,CEU,EUR,0,0,1
NA12842,CEU,EUR,0,0,1
NA12843,CEU,EUR,0,0,2
NA12889,CEU,EUR,0,0,1
NA12890,CEU,EUR,0,0,2
NA18488,YRI,AFR,0,0,2
NA18530,CHB,EAS,0,0,1
NA18534,CHB,EAS,0,0,1
NA18536,CHB,EAS,0,0,1
NA18543,CHB,EAS,0,0,1
NA18544,CHB,EAS,0,0,1
NA18546,CHB,EAS,0,0,1
NA18548,CHB,EAS,0,0,1
NA18549,CHB,EAS,0,0,1
NA18557,CHB,EAS,0,0,1
NA18559,CHB,EAS,0,0,1
NA20752,TSI,EUR,0,0,1
NA20753,TSI,EUR,0,0,2
NA20754,TSI,EUR,0,0,1
NA20755,TSI,EUR,0,0,1
NA20756,TSI,EUR,0,0,2
NA20757,TSI,EUR,0,0,2
NA20758,TSI,EUR,0,0,1
NA20759,TSI,EUR,0,0,1
NA20760,TSI,EUR,0,0,2
NA20761,TSI,EUR,0,0,2
NA20762,TSI,EUR,0,0,1
NA20763,TSI,EUR,0,0,1
NA20764,TSI,EUR,0,0,2
NA20765,TSI,EUR,0,0,1
NA20766,TSI,EUR,0,0,2
NA20767,TSI,EUR,0,0,1
NA20768,TSI,EUR,0,0,2
NA20769,TSI,EUR,0,0,2
NA20770,TSI,EUR,0,0,1
NA20771,TSI,EUR,0,0,2
NA20772,TSI,EUR,0,0,2
NA20773,TSI,EUR,0,0,2
HG00443,CHS,EAS,0,0,2
HG00445,CHS,EAS,0,0,1
HG00446,CHS,EAS,0,0,2
HG00448,CHS,EAS,0,0,1
HG00449,CHS,EAS,0,0,2
HG00451,CHS,EAS,0,0,1
HG00452,CHS,EAS,0,0,2
HG00463,CHS,EAS,0,0,1
HG00464,CHS,EAS,0,0,2
HG00118,GBR,EUR,0,0,2
HG00119,GBR,EUR,0,0,1
HG00121,GBR,EUR,0,0,2
HG00122,GBR,EUR,0,0,2
HG00123,GBR,EUR,0,0,2
HG00125,GBR,EUR,0,0,2
HG00126,GBR,EUR,0,0,1
HG00159,GBR,EUR,0,0,1
HG00231,GBR,EUR,0,0,2
HG00232,GBR,EUR,0,0,2
HG00236,GBR,EUR,0,0,2
HG00237,GBR,EUR,0,0,2
HG00239,GBR,EUR,0,0,2
NA18595,CHB,EAS,0,0,2
NA18596,CHB,EAS,0,0,2
NA18597,CHB,EAS,0,0,2
NA18599,CHB,EAS,0,0,2
NA18602,CHB,EAS,0,0,2
NA18606,CHB,EAS,0,0,1
NA18610,CHB,EAS,0,0,2
NA18611,CHB,EAS,0,0,1
NA18612,CHB,EAS,0,0,1
NA18613,CHB,EAS,0,0,1
NA18615,CHB,EAS,0,0,2
NA18616,CHB,EAS,0,0,2
NA18617,CHB,EAS,0,0,2
NA18618,CHB,EAS,0,0,2
NA18619,CHB,EAS,0,0,2
NA18620,CHB,EAS,0,0,1
NA18621,CHB,EAS,0,0,1
NA18622,CHB,EAS,0,0,1
NA18623,CHB,EAS,0,0,1
NA18624,CHB,EAS,0,0,1
NA18625,CHB,EAS,0,0,2
NA18626,CHB,EAS,0,0,2
NA20774,TSI,EUR,0,0,2
NA20775,TSI,EUR,0,0,2
NA20778,TSI,EUR,0,0,1
NA20783,TSI,EUR,0,0,1
NA20785,TSI,EUR,0,0,1
NA20786,TSI,EUR,0,0,2
NA20787,TSI,EUR,0,0,1
NA20790,TSI,EUR,0,0,2
NA20792,TSI,EUR,0,0,1
NA20795,TSI,EUR,0,0,2
NA20796,TSI,EUR,0,0,1
NA20797,TSI,EUR,0,0,2
NA20798,TSI,EUR,0,0,1
NA20799,TSI,EUR,0,0,2
NA20800,TSI,EUR,0,0,2
NA20801,TSI,EUR,0,0,1
NA20802,TSI,EUR,0,0,2
NA20803,TSI,EUR,0,0,1
NA20804,TSI,EUR,0,0,2
NA20805,TSI,EUR,0,0,1
NA20806,TSI,EUR,0,0,1
NA20807,TSI,EUR,0,0,2
HG00242,GBR,EUR,0,0,1
HG00243,GBR,EUR,0,0,1
HG00244,GBR,EUR,0,0,1
HG00245,GBR,EUR,0,0,2
HG00252,GBR,EUR,0,0,1
HG00253,GBR,EUR,0,0,2
HG00254,GBR,EUR,0,0,2
HG00256,GBR,EUR,0,0,1
HG00257,GBR,EUR,0,0,2
HG00258,GBR,EUR,0,0,2
HG00259,GBR,EUR,0,0,2
HG00260,GBR,EUR,0,0,1
HG00261,GBR,EUR,0,0,2
HG00262,GBR,EUR,0,0,2
HG00263,GBR,EUR,0,0,2
HG00264,GBR,EUR,0,0,1
HG00265,GBR,EUR,0,0,1
HG00266,FIN,EUR,0,0,2
HG00267,FIN,EUR,0,0,1
HG00268,FIN,EUR,0,0,2
HG00269,FIN,EUR,0,0,2
HG00271,FIN,EUR,0,0,1
NA18627,CHB,EAS,0,0,2
NA18628,CHB,EAS,0,0,2
NA18630,CHB,EAS,0,0,2
NA18631,CHB,EAS,0,0,2
NA18632,CHB,EAS,0,0,1
NA18633,CHB,EAS,0,0,1
NA18634,CHB,EAS,0,0,2
NA18635,CHB,EAS,0,0,1
NA18636,CHB,EAS,0,0,1
NA18637,CHB,EAS,0,0,1
NA18639,CHB,EAS,0,0,1
NA18640,CHB,EAS,0,0,2
NA18641,CHB,EAS,0,0,2
NA18642,CHB,EAS,0,0,2
NA18643,CHB,EAS,0,0,1
NA18645,CHB,EAS,0,0,1
NA18647,CHB,EAS,0,0,1
NA18740,CHB,EAS,0,0,1
NA18745,CHB,EAS,0,0,1
NA18747,CHB,EAS,0,0,1
NA18748,CHB,EAS,0,0,1
NA18749,CHB,EAS,0,0,1
NA20808,TSI,EUR,0,0,2
NA20809,TSI,EUR,0,0,1
NA20810,TSI,EUR,0,0,1
NA20811,TSI,EUR,0,0,1
NA20812,TSI,EUR,0,0,1
NA20813,TSI,EUR,0,0,2
NA20814,TSI,EUR,0,0,1
NA20815,TSI,EUR,0,0,1
NA20818,TSI,EUR,0,0,2
NA20819,TSI,EUR,0,0,2
NA20821,TSI,EUR,0,0,2
NA20822,TSI,EUR,0,0,2
NA20826,TSI,EUR,0,0,2
NA20827,TSI,EUR,0,0,1
NA20828,TSI,EUR,0,0,2
NA20832,TSI,EUR,0,0,2
NA19222,YRI,AFR,0,0,2
NA19625,ASW,AFR,0,0,2
NA19648,MXL,AMR,0,0,2
NA19649,MXL,AMR,0,0,1
NA19651,MXL,AMR,0,0,2
NA19652,MXL,AMR,0,0,1
HG00272,FIN,EUR,0,0,2
HG00273,FIN,EUR,0,0,1
HG00306,FIN,EUR,0,0,2
HG00308,FIN,EUR,0,0,1
HG00309,FIN,EUR,0,0,2
HG00311,FIN,EUR,0,0,1
HG00313,FIN,EUR,0,0,2
HG00315,FIN,EUR,0,0,2
HG00318,FIN,EUR,0,0,2
HG00319,FIN,EUR,0,0,2
HG00320,FIN,EUR,0,0,2
HG00321,FIN,EUR,0,0,1
HG00323,FIN,EUR,0,0,2
HG00327,FIN,EUR,0,0,2
HG00328,FIN,EUR,0,0,2
HG00335,FIN,EUR,0,0,1
HG00336,FIN,EUR,0,0,1
HG00337,FIN,EUR,0,0,2
HG00338,FIN,EUR,0,0,1
HG00339,FIN,EUR,0,0,2
HG00342,FIN,EUR,0,0,1
HG00343,FIN,EUR,0,0,2
NA18757,CHB,EAS,0,0,1
NA18867,YRI,AFR,0,0,2
NA18868,YRI,AFR,0,0,1
NA18873,YRI,AFR,0,0,2
NA18908,YRI,AFR,0,0,1
NA18910,YRI,AFR,0,0,1
NA18917,YRI,AFR,0,0,1
NA18923,YRI,AFR,0,0,1
NA18924,YRI,AFR,0,0,2
NA18933,YRI,AFR,0,0,2
NA18934,YRI,AFR,0,0,1
NA18939,JPT,EAS,0,0,2
NA18941,JPT,EAS,0,0,2
NA18946,JPT,EAS,0,0,2
NA18954,JPT,EAS,0,0,2
NA18957,JPT,EAS,0,0,2
NA18962,JPT,EAS,0,0,1
NA18963,JPT,EAS,0,0,2
NA18966,JPT,EAS,0,0,1
NA18977,JPT,EAS,0,0,1
NA18978,JPT,EAS,0,0,2
NA18979,JPT,EAS,0,0,2
NA19654,MXL,AMR,0,0,2
NA19655,MXL,AMR,0,0,1
NA19657,MXL,AMR,0,0,2
NA19658,MXL,AMR,0,0,1
NA19661,MXL,AMR,0,0,1
NA19663,MXL,AMR,0,0,2
NA19664,MXL,AMR,0,0,1
NA19669,MXL,AMR,0,0,2
NA19670,MXL,AMR,0,0,1
NA19676,MXL,AMR,0,0,1
NA19678,MXL,AMR,0,0,2
NA19679,MXL,AMR,0,0,1
NA19681,MXL,AMR,0,0,2
NA19682,MXL,AMR,0,0,1
NA19684,MXL,AMR,0,0,2
NA19700,ASW,AFR,0,0,1
NA19701,ASW,AFR,0,0,2
NA19703,ASW,AFR,0,0,1
NA19704,ASW,AFR,0,0,2
NA19707,ASW,AFR,0,0,2
NA19711,ASW,AFR,0,0,1
NA19712,ASW,AFR,0,0,2
HG00344,FIN,EUR,0,0,2
HG00345,FIN,EUR,0,0,1
HG00346,FIN,EUR,0,0,2
HG00349,FIN,EUR,0,0,2
HG00350,FIN,EUR,0,0,2
HG00351,FIN,EUR,0,0,1
HG00353,FIN,EUR,0,0,2
HG00355,FIN,EUR,0,0,2
HG00356,FIN,EUR,0,0,2
HG00357,FIN,EUR,0,0,2
HG00358,FIN,EUR,0,0,1
HG00360,FIN,EUR,0,0,1
HG00361,FIN,EUR,0,0,2
HG00362,FIN,EUR,0,0,2
HG00364,FIN,EUR,0,0,2
HG00365,FIN,EUR,0,0,2
HG00366,FIN,EUR,0,0,1
HG00367,FIN,EUR,0,0,2
HG00368,FIN,EUR,0,0,2
HG00369,FIN,EUR,0,0,1
HG00371,FIN,EUR,0,0,1
HG00372,FIN,EUR,0,0,1
NA18987,JPT,EAS,0,0,2
NA18990,JPT,EAS,0,0,1
NA18991,JPT,EAS,0,0,2
NA18992,JPT,EAS,0,0,2
NA18993,JPT,EAS,0,0,2
NA18994,JPT,EAS,0,0,1
NA18995,JPT,EAS,0,0,1
NA18997,JPT,EAS,0,0,2
NA18998,JPT,EAS,0,0,2
NA18999,JPT,EAS,0,0,2
NA19000,JPT,EAS,0,0,1
NA19001,JPT,EAS,0,0,2
NA19002,JPT,EAS,0,0,2
NA19003,JPT,EAS,0,0,2
NA19007,JPT,EAS,0,0,1
NA19009,JPT,EAS,0,0,1
NA19010,JPT,EAS,0,0,2
NA19012,JPT,EAS,0,0,1
NA19054,JPT,EAS,0,0,2
NA19055,JPT,EAS,0,0,1
NA19056,JPT,EAS,0,0,1
NA19057,JPT,EAS,0,0,2
NA19713,ASW,AFR,0,0,2
NA19716,MXL,AMR,0,0,2
NA19717,MXL,AMR,0,0,1
NA19719,MXL,AMR,0,0,2
NA19720,MXL,AMR,0,0,1
NA19722,MXL,AMR,0,0,2
NA19723,MXL,AMR,0,0,1
NA19725,MXL,AMR,0,0,2
NA19726,MXL,AMR,0,0,1
NA19728,MXL,AMR,0,0,2
NA19729,MXL,AMR,0,0,1
NA19731,MXL,AMR,0,0,2
NA19732,MXL,AMR,0,0,1
NA19746,MXL,AMR,0,0,2
NA19747,MXL,AMR,0,0,1
NA19749,MXL,AMR,0,0,2
NA19750,MXL,AMR,0,0,1
NA19755,MXL,AMR,0,0,2
NA19756,MXL,AMR,0,0,1
NA19758,MXL,AMR,0,0,2
NA19759,MXL,AMR,0,0,1
NA19761,MXL,AMR,0,0,2
HG00373,FIN,EUR,0,0,2
HG00375,FIN,EUR,0,0,1
HG00376,FIN,EUR,0,0,2
NA19058,JPT,EAS,0,0,1
NA19059,JPT,EAS,0,0,2
NA19060,JPT,EAS,0,0,1
NA19062,JPT,EAS,0,0,1
NA19063,JPT,EAS,0,0,1
NA19064,JPT,EAS,0,0,2
NA19065,JPT,EAS,0,0,2
NA19066,JPT,EAS,0,0,1
NA19067,JPT,EAS,0,0,1
NA19068,JPT,EAS,0,0,1
NA19070,JPT,EAS,0,0,1
NA19072,JPT,EAS,0,0,1
NA19074,JPT,EAS,0,0,2
NA19075,JPT,EAS,0,0,1
NA19076,JPT,EAS,0,0,1
NA19077,JPT,EAS,0,0,2
NA19078,JPT,EAS,0,0,2
NA19079,JPT,EAS,0,0,1
NA19080,JPT,EAS,0,0,2
NA19081,JPT,EAS,0,0,2
NA19082,JPT,EAS,0,0,1
NA19083,JPT,EAS,0,0,1
NA19762,MXL,AMR,0,0,1
NA19770,MXL,AMR,0,0,2
NA19771,MXL,AMR,0,0,1
NA19773,MXL,AMR,0,0,2
NA19774,MXL,AMR,0,0,1
NA19776,MXL,AMR,0,0,2
NA19777,MXL,AMR,0,0,1
NA19779,MXL,AMR,0,0,2
NA19780,MXL,AMR,0,0,1
NA19782,MXL,AMR,0,0,2
NA19783,MXL,AMR,0,0,1
NA19785,MXL,AMR,0,0,2
NA19786,MXL,AMR,0,0,1
NA19788,MXL,AMR,0,0,2
NA19789,MXL,AMR,0,0,1
NA19794,MXL,AMR,0,0,2
NA19795,MXL,AMR,0,0,1
NA19818,ASW,AFR,0,0,1
NA19819,ASW,AFR,0,0,2
NA19834,ASW,AFR,0,0,1
NA19835,ASW,AFR,0,0,2
NA19900,ASW,AFR,0,0,1
NA06985,CEU,EUR,0,0,2
NA06986,CEU,EUR,0,0,1
NA06994,CEU,EUR,0,0,1
NA07000,CEU,EUR,0,0,2
NA07037,CEU,EUR,0,0,2
NA07051,CEU,EUR,0,0,1
NA19084,JPT,EAS,0,0,2
NA19085,JPT,EAS,0,0,1
NA19086,JPT,EAS,0,0,1
NA19087,JPT,EAS,0,0,2
NA19088,JPT,EAS,0,0,1
NA19092,YRI,AFR,0,0,1
NA19095,YRI,AFR,0,0,2
NA19096,YRI,AFR,0,0,1
NA19107,YRI,AFR,0,0,1
NA19113,YRI,AFR,0,0,1
NA19117,YRI,AFR,0,0,1
NA19118,YRI,AFR,0,0,2
NA19121,YRI,AFR,0,0,1
NA19130,YRI,AFR,0,0,1
NA19146,YRI,AFR,0,0,1
NA19149,YRI,AFR,0,0,2
NA19175,YRI,AFR,0,0,1
NA19184,YRI,AFR,0,0,1
NA19185,YRI,AFR,0,0,2
NA19189,YRI,AFR,0,0,1
NA19197,YRI,AFR,0,0,2
NA19198,YRI,AFR,0,0,1
NA19901,ASW,AFR,0,0,2
NA19904,ASW,AFR,0,0,1
NA19908,ASW,AFR,0,0,1
NA19909,ASW,AFR,0,0,2
NA19914,ASW,AFR,0,0,2
NA19916,ASW,AFR,0,0,1
NA19917,ASW,AFR,0,0,2
NA19920,ASW,AFR,0,0,1
NA19921,ASW,AFR,0,0,2
NA19982,ASW,AFR,0,0,1
NA20126,ASW,AFR,0,0,1
NA20127,ASW,AFR,0,0,2
NA20276,ASW,AFR,0,0,2
NA20278,ASW,AFR,0,0,1
NA20281,ASW,AFR,0,0,1
NA20282,ASW,AFR,0,0,2
NA20287,ASW,AFR,0,0,2
NA20289,ASW,AFR,0,0,2
NA20291,ASW,AFR,0,0,1
NA20294,ASW,AFR,0,0,2
NA20296,ASW,AFR,0,0,2
NA20299,ASW,AFR,0,0,2
NA07347,CEU,EUR,0,0,1
NA07357,CEU,EUR,0,0,1
NA10847,CEU,EUR,NA12146,NA12239,2
NA10851,CEU,EUR,NA12056,NA12057,1
NA11829,CEU,EUR,0,0,1
NA11830,CEU,EUR,0,0,2
NA11831,CEU,EUR,0,0,1
NA11832,CEU,EUR,0,0,2
NA11840,CEU,EUR,0,0,2
NA11881,CEU,EUR,0,0,1
NA11894,CEU,EUR,0,0,2
NA11918,CEU,EUR,0,0,2
NA11919,CEU,EUR,0,0,1
NA11920,CEU,EUR,0,0,2
NA11931,CEU,EUR,0,0,2
NA11992,CEU,EUR,0,0,1
NA11994,CEU,EUR,0,0,1
NA11995,CEU,EUR,0,0,2
NA12003,CEU,EUR,0,0,1
NA12004,CEU,EUR,0,0,2
NA12005,CEU,EUR,0,0,1
NA12006,CEU,EUR,0,0,2
NA19213,YRI,AFR,0,0,1
NA19214,YRI,AFR,0,0,2
NA19223,YRI,AFR,0,0,1
NA19235,YRI,AFR,0,0,2
NA19236,YRI,AFR,0,0,1
NA19247,YRI,AFR,0,0,2
NA19248,YRI,AFR,0,0,1
NA19256,YRI,AFR,0,0,1
NA07048,CEU,EUR,NA07034,NA07055,1
NA11932,CEU,EUR,0,0,1
NA11933,CEU,EUR,0,0,2
NA12046,CEU,EUR,0,0,2
NA18525,CHB,EAS,0,0,2
NA18528,CHB,EAS,0,0,2
NA18531,CHB,EAS,0,0,2
NA18533,CHB,EAS,0,0,2
NA18535,CHB,EAS,0,0,2
NA18538,CHB,EAS,0,0,2
NA18539,CHB,EAS,0,0,2
NA18541,CHB,EAS,0,0,2
NA18553,CHB,EAS,0,0,2
NA18560,CHB,EAS,0,0,2
NA20314,ASW,AFR,0,0,2
NA20317,ASW,AFR,0,0,2
NA20332,ASW,AFR,0,0,2
NA20334,ASW,AFR,0,0,2
NA20340,ASW,AFR,0,0,1
NA20342,ASW,AFR,0,0,1
NA20346,ASW,AFR,0,0,1
NA20348,ASW,AFR,0,0,1
NA20356,ASW,AFR,0,0,1
NA20357,ASW,AFR,0,0,2
NA20359,ASW,AFR,0,0,2
NA20845,GIH,SAS,0,0,1
NA20846,GIH,SAS,0,0,1
NA20847,GIH,SAS,0,0,2
NA20849,GIH,SAS,0,0,2
NA20850,GIH,SAS,0,0,1
NA20851,GIH,SAS,0,0,2
NA20852,GIH,SAS,0,0,1
NA20853,GIH,SAS,0,0,2
NA20854,GIH,SAS,0,0,2
NA20856,GIH,SAS,0,0,2
NA20858,GIH,SAS,0,0,1
NA12043,CEU,EUR,0,0,1
NA12044,CEU,EUR,0,0,2
NA12045,CEU,EUR,0,0,1
NA12144,CEU,EUR,0,0,1
NA12154,CEU,EUR,0,0,1
NA12155,CEU,EUR,0,0,1
NA12156,CEU,EUR,0,0,2
NA12234,CEU,EUR,0,0,2
NA12249,CEU,EUR,0,0,2
NA12287,CEU,EUR,0,0,2
NA12414,CEU,EUR,0,0,2
NA12489,CEU,EUR,0,0,2
NA12716,CEU,EUR,0,0,1
NA12717,CEU,EUR,0,0,2
NA12749,CEU,EUR,0,0,2
NA12750,CEU,EUR,0,0,1
NA12751,CEU,EUR,0,0,2
NA12760,CEU,EUR,0,0,1
NA12761,CEU,EUR,0,0,2
NA12762,CEU,EUR,0,0,1
NA12763,CEU,EUR,0,0,2
NA12776,CEU,EUR,0,0,2
NA18565,CHB,EAS,0,0,2
NA18567,CHB,EAS,0,0,2
NA18574,CHB,EAS,0,0,2
NA18591,CHB,EAS,0,0,2
NA18629,CHB,EAS,0,0,1
NA18644,CHB,EAS,0,0,2
NA18646,CHB,EAS,0,0,2
NA18648,CHB,EAS,0,0,1
NA18864,YRI,AFR,0,0,2
NA18865,YRI,AFR,0,0,1
NA18876,YRI,AFR,0,0,2
NA18877,YRI,AFR,0,0,1
NA18878,YRI,AFR,0,0,2
NA18879,YRI,AFR,0,0,1
NA18881,YRI,AFR,0,0,2
NA18915,YRI,AFR,0,0,1
NA18950,JPT,EAS,0,0,2
NA18982,JPT,EAS,0,0,1
NA18983,JPT,EAS,0,0,1
NA18984,JPT,EAS,0,0,1
NA18985,JPT,EAS,0,0,1
NA18986,JPT,EAS,0,0,1
NA20859,GIH,SAS,0,0,2
NA20861,GIH,SAS,0,0,1
NA20862,GIH,SAS,0,0,2
NA20866,GIH,SAS,0,0,1
NA20869,GIH,SAS,0,0,2
NA20870,GIH,SAS,0,0,1
NA20872,GIH,SAS,0,0,2
NA20874,GIH,SAS,0,0,2
NA20875,GIH,SAS,0,0,2
NA20876,GIH,SAS,0,0,2
NA20877,GIH,SAS,0,0,2
NA20878,GIH,SAS,0,0,2
NA20881,GIH,SAS,0,0,2
NA20882,GIH,SAS,0,0,2
NA20884,GIH,SAS,0,0,1
NA20885,GIH,SAS,0,0,1
NA20886,GIH,SAS,0,0,2
NA20887,GIH,SAS,0,0,1
NA20888,GIH,SAS,0,0,2
NA20889,GIH,SAS,0,0,1
NA20890,GIH,SAS,0,0,1
NA20891,GIH,SAS,0,0,1
NA12812,CEU,EUR,0,0,1
NA12813,CEU,EUR,0,0,2
NA12814,CEU,EUR,0,0,1
NA12815,CEU,EUR,0,0,2
NA12828,CEU,EUR,0,0,2
NA12872,CEU,EUR,0,0,1
NA12873,CEU,EUR,0,0,2
NA12874,CEU,EUR,0,0,1
NA12878,CEU,EUR,NA12891,NA12892,2
NA18486,YRI,AFR,0,0,1
NA18489,YRI,AFR,0,0,2
NA18498,YRI,AFR,0,0,1
NA18499,YRI,AFR,0,0,2
NA18501,YRI,AFR,0,0,1
NA18502,YRI,AFR,0,0,2
NA18504,YRI,AFR,0,0,1
NA18505,YRI,AFR,0,0,2
NA18507,YRI,AFR,0,0,1
NA18508,YRI,AFR,0,0,2
NA18510,YRI,AFR,0,0,1
NA18511,YRI,AFR,0,0,2
NA18516,YRI,AFR,0,0,1
NA18988,JPT,EAS,0,0,1
NA18989,JPT,EAS,0,0,1
NA19004,JPT,EAS,0,0,1
NA19006,JPT,EAS,0,0,1
NA19011,JPT,EAS,0,0,2
NA19017,LWK,AFR,0,0,2
NA19019,LWK,AFR,0,0,2
NA19020,LWK,AFR,0,0,1
NA19023,LWK,AFR,0,0,2
NA19024,LWK,AFR,0,0,2
NA19025,LWK,AFR,0,0,1
NA19026,LWK,AFR,0,0,1
NA19027,LWK,AFR,0,0,1
NA19028,LWK,AFR,0,0,1
NA19030,LWK,AFR,0,0,2
NA19031,LWK,AFR,0,0,1
NA19035,LWK,AFR,0,0,1
NA19036,LWK,AFR,0,0,2
NA19037,LWK,AFR,0,0,2
NA19038,LWK,AFR,0,0,2
NA19041,LWK,AFR,0,0,1
NA19042,LWK,AFR,0,0,2
NA20892,GIH,SAS,0,0,2
NA20894,GIH,SAS,0,0,2
NA20895,GIH,SAS,0,0,1
NA20896,GIH,SAS,0,0,2
NA20897,GIH,SAS,0,0,1
NA20899,GIH,SAS,0,0,2
NA20900,GIH,SAS,0,0,2
NA20901,GIH,SAS,0,0,1
NA20902,GIH,SAS,0,0,2
NA20903,GIH,SAS,0,0,1
NA20904,GIH,SAS,0,0,1
NA20906,GIH,SAS,0,0,2
NA20908,GIH,SAS,0,0,2
NA20910,GIH,SAS,0,0,2
NA20911,GIH,SAS,0,0,1
NA21086,GIH,SAS,0,0,2
NA21088,GIH,SAS,0,0,2
NA21089,GIH,SAS,0,0,2
NA21090,GIH,SAS,0,0,1
NA21091,GIH,SAS,0,0,1
